epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,8.98752,0.72348,0.4,1,0.67489,1.428e-05,1.428e-05,1.428e-05
2,16.9975,0.69629,0.6,1,0.66732,2.86314e-05,2.86314e-05,2.86314e-05
3,24.8746,0.6217,0.66667,1,0.66503,3.45005e-05,3.45005e-05,3.45005e-05
4,32.7258,0.60513,0.73333,1,0.66006,3.18872e-05,3.18872e-05,3.18872e-05
5,40.6506,0.56728,0.8,1,0.65858,2.07917e-05,2.07917e-05,2.07917e-05
