epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,9.10321,0.73116,0.6,1,0.67194,1.428e-05,1.428e-05,1.428e-05
2,17.3358,0.69689,0.6,1,0.66545,2.86314e-05,2.86314e-05,2.86314e-05
3,25.2666,0.6217,0.53333,1,0.6645,3.45005e-05,3.45005e-05,3.45005e-05
4,33.041,0.58837,0.53333,1,0.66178,3.18872e-05,3.18872e-05,3.18872e-05
5,41.1055,0.54923,0.53333,1,0.66233,2.07917e-05,2.07917e-05,2.07917e-05
