epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,9.27588,0.64983,0.53333,1,0.67752,1.428e-05,1.428e-05,1.428e-05
2,17.6673,0.6981,0.46667,1,0.66744,2.86314e-05,2.86314e-05,2.86314e-05
3,25.8169,0.60418,0.53333,1,0.66223,3.45005e-05,3.45005e-05,3.45005e-05
4,33.979,0.59411,0.6,1,0.65947,3.18872e-05,3.18872e-05,3.18872e-05
5,42.2166,0.5676,0.66667,1,0.6593,2.07917e-05,2.07917e-05,2.07917e-05
